id,name,ssn,dob,start_date,kyc_date,net_worth
303629,Thomas Larson,289-54-6962,1958-01-19,2023-09-11,2024-06-10,88051.88
368778,Sara Hunt,501-09-2714,1956-02-24,2023-11-15,2024-03-03,854773.13
329308,Beverly Knight,408-27-9103,1983-10-04,2022-09-01,2024-01-25,427813.56
353172,Ronald Marshall,608-10-4997,1970-08-06,2020-07-24,2024-06-26,811737.77
360685,Randall Stewart IV,164-07-1041,1953-06-25,2022-07-12,2024-05-20,44715.38
334658,Brian Harmon,496-21-5414,1938-08-18,2023-04-02,2024-03-08,499988.01
396714,Mark Walton,298-24-9100,1970-05-21,2020-01-07,2024-01-22,253251.57
333819,Monique Diaz,018-66-9935,1934-10-02,2022-05-02,2024-02-11,884291.53
365550,Andrew Dunn,442-79-1423,1993-10-18,2023-03-18,2024-01-18,411817.7
346083,Samuel Lewis,572-81-8863,1941-11-06,2022-08-07,2024-04-26,933344.74
394552,Kelly Francis,864-53-4274,1959-04-29,2023-06-22,2024-01-23,524681.23
301564,Kristina Murphy,162-41-1933,1981-12-04,2021-02-20,2024-03-11,482486.36
375650,Sarah Liu,499-19-2216,1947-04-24,2020-12-17,2024-03-20,138642.28
315412,Lucas Jones,158-07-4287,1965-09-05,2021-10-12,2024-02-07,538737.89
380796,Patricia Williams,863-05-6372,1979-05-28,2021-12-01,2024-05-20,972780.15
367490,Brenda Fisher,372-21-0420,1933-07-16,2023-04-01,2024-06-27,940954.26
381279,Daniel Cruz,538-82-5536,2004-12-15,2023-05-07,2024-06-30,335050.31
370536,Paul Simon,130-66-2128,1981-07-09,2021-12-30,2024-01-04,191318.52
379290,Christine Roth PhD,011-15-1989,1986-09-30,2023-08-03,2024-02-15,170591.28
378375,Richard Stokes,453-09-6044,1993-01-14,2022-10-08,2024-01-17,894469.08
321477,Alejandro Hall,472-92-9843,1953-09-12,2023-04-27,2024-05-13,891726.42
322629,Thomas Davis,207-18-3372,1974-07-28,2024-01-23,2024-03-02,514339.35
385673,Brandon Ellis,169-07-4912,2003-04-21,2021-11-23,2024-07-01,267291.06
368296,Veronica Matthews,673-94-7863,1955-12-05,2024-03-21,2024-01-25,305524.3
397383,Amanda Smith,140-18-2125,1945-06-30,2022-11-19,2024-05-01,208754.85
319621,John Scott,777-61-5294,1963-12-24,2021-08-11,2024-04-12,739291.81
383174,Caitlin Freeman,733-91-0242,2003-09-29,2022-12-04,2024-06-30,883597.02
329862,Maria Vargas MD,401-11-2893,1973-12-20,2021-02-01,2024-06-20,281362.72
398072,Erin Foster,258-13-8688,1954-03-30,2022-12-13,2024-05-13,467418.99
367087,Susan Reynolds,875-46-7652,1972-05-23,2024-04-07,2024-02-18,844740.13
350253,Christina Lam,165-13-9293,1979-01-31,2020-05-20,2024-05-21,209481.81
349463,Stephanie Shepherd,887-39-5346,1965-06-13,2020-07-28,2024-03-17,756619.36
352812,Christian Kramer,282-12-6215,2004-06-19,2020-11-06,2024-01-05,127635.52
363897,Christine Benjamin,685-14-2469,1951-09-17,2024-01-22,2024-05-25,229395.64
368369,Paul Mercer,475-44-1412,1998-02-25,2021-03-15,2024-06-23,439388.07
339800,Robert King,438-10-5753,1959-09-30,2021-01-27,2024-05-27,947074.61
380395,Darryl Morrison,872-73-2521,1977-08-04,2020-09-22,2024-06-03,201756.32
328876,Daniel Garcia,150-06-4242,1976-07-10,2022-04-18,2024-04-05,682191.41
311451,Angela Ramirez,893-75-2931,1993-02-02,2020-03-31,2024-04-24,842541.33
376971,Cameron Conway,248-44-4210,1946-12-01,2022-08-25,2024-02-16,372839.21
341457,Daniel Dunn,540-57-4501,1994-10-09,2020-05-05,2024-05-15,618588.86
396373,Jacob Long,066-33-1439,1943-10-22,2023-09-16,2024-01-31,776573.29
311760,Shannon Miller,097-54-4607,1993-11-28,2023-04-06,2024-06-21,116556.44
335656,Tyler Jackson,146-24-9386,1948-03-18,2023-03-08,2024-03-10,941085.41
332263,Diana Arias,226-48-0350,1952-03-02,2023-09-09,2024-05-20,901478.48
384767,Charles Hunt,406-27-9461,1968-09-20,2023-10-18,2024-01-07,628717.29
374268,Lindsay Greene,635-10-2451,1951-06-23,2024-07-04,2024-06-24,259474.72
396392,Eric Conner,106-01-7770,1965-11-04,2023-02-07,2024-06-26,972655.45
397837,Stephen Matthews,009-12-2544,2004-05-10,2021-10-11,2024-04-14,179846.37
349479,Derrick Harvey,109-78-4437,1984-08-06,2024-03-05,2024-01-07,250486.48
374913,Jared Coleman,719-68-9740,1947-01-17,2023-03-16,2024-05-29,849206.08
350282,Stephen Vasquez,144-89-9695,1997-01-03,2023-11-24,2024-03-31,741145.66
341819,Meghan Mann,457-09-6011,1977-04-03,2021-02-08,2024-06-28,800834.85
309335,Diana Trujillo,788-74-0567,1973-07-08,2022-03-21,2024-04-22,516385.71
372246,Steven Roth,046-97-6021,1944-05-10,2022-05-04,2024-05-02,969435.03
319601,Samantha Greene,621-01-2662,1946-07-18,2022-04-12,2024-04-05,72414.12
309317,James Jenkins,525-36-8782,1995-03-27,2021-07-26,2024-01-01,9708.09
319142,Richard Bond,868-24-1017,1956-10-26,2020-10-15,2024-06-05,426510.79
383815,Kaitlin Lozano,213-99-9408,1973-03-25,2020-07-20,2024-03-04,944527.27
360984,David Mills,197-56-8238,1962-07-30,2022-04-26,2024-01-29,138972.87
353703,Lauren Perez,454-17-3664,1971-05-10,2022-01-11,2024-05-08,998566.19
312174,Lisa Mcknight,146-11-9746,2004-12-08,2024-03-19,2024-02-19,837400.78
368560,Deborah Santos,647-89-9943,1986-04-11,2020-10-25,2024-02-13,803744.01
320208,Pamela Wilkerson,239-63-7615,1948-04-09,2021-12-30,2024-01-10,339336.77
305815,Jose Davis,309-70-0030,1979-05-09,2023-05-30,2024-02-07,54113.32
388165,Michele Salazar,522-02-1678,1938-09-07,2022-01-04,2024-01-11,70350.88
350611,Brian Reynolds,254-69-7801,1938-08-29,2021-08-22,2024-03-14,939173.23
308021,Jennifer Johnson,741-40-2168,1957-02-07,2020-10-08,2024-01-06,120421.51
355697,William Hernandez,089-42-3696,1984-08-02,2020-10-03,2024-02-26,878337.75
360181,Lydia Willis,132-98-1723,2000-05-30,2020-10-08,2024-06-04,367606.21
380070,Leonard Cherry,005-55-5707,1945-10-26,2023-11-15,2024-04-18,369578.01
323234,Jessica Thomas,242-67-2911,1937-07-19,2020-05-03,2024-02-07,323207.35
380306,Allison Davies,226-79-1509,1934-12-26,2020-01-18,2024-01-03,191391.44
350714,Travis Ramirez,833-97-3917,1996-08-31,2021-12-31,2024-02-19,429007.5
363730,Joan Harper,034-41-7841,1966-10-13,2021-12-20,2024-04-03,764065.57
335322,Austin Lambert,116-94-4904,1961-01-02,2020-10-20,2024-02-23,154212.46
313806,Joseph Frazier,793-49-8362,2004-11-13,2023-05-11,2024-05-11,186679.74
374600,Colleen Kirby,102-43-2983,1964-07-12,2024-04-05,2024-05-26,699347.28
360079,Jamie Elliott,109-88-4064,1936-12-16,2020-02-05,2024-03-25,690653.39
302083,Deborah Griffin,563-62-0478,1948-05-05,2021-12-02,2024-01-12,115262.07
303667,Amanda Anderson,288-98-8180,1957-12-22,2023-02-27,2024-04-25,686262.08
384577,Taylor Cole,484-62-0508,1974-01-23,2022-12-17,2024-05-06,324625.96
377186,Karen Lowery,498-66-4203,1941-01-29,2020-06-18,2024-05-17,359991.73
325143,Carol Mills,769-14-9158,1999-02-07,2022-07-02,2024-03-20,641473.05
351560,Dawn Bryant,598-61-3134,1957-03-26,2020-09-21,2024-01-28,26348.59
380349,Ashley Stewart,133-55-5917,2000-12-05,2024-05-05,2024-06-29,630381.16
366454,Peter Smith,700-11-4175,1989-02-27,2023-02-12,2024-03-18,710347.19
384379,Craig James,508-87-6874,1997-12-01,2021-03-30,2024-03-30,665250.27
391399,Richard Black,702-43-9578,1936-12-20,2024-03-01,2024-01-02,779861.52
347847,Austin Aguilar,641-97-7221,2006-01-14,2024-02-13,2024-03-17,152793.17
374564,Joshua Johnson,039-65-1012,1990-07-26,2021-03-08,2024-03-13,366990.37
310222,Kelly Williams,425-68-8830,1950-03-14,2022-04-26,2024-03-21,21971.3
375990,April Watkins,325-91-6113,1977-01-21,2023-10-26,2024-05-12,751381.76
332205,Julia Cervantes DDS,411-05-5910,1936-07-16,2023-01-14,2024-06-06,156898.77
326760,Linda Hicks,253-65-6998,2000-08-29,2023-07-05,2024-04-20,156353.36
356058,Christian Hart,360-41-4655,1971-01-30,2023-11-19,2024-02-19,13034.48
392024,Jessica Henry,040-15-5156,1996-10-17,2020-02-13,2024-01-11,701359.6
393878,Philip Doyle,094-53-7129,1943-08-25,2021-03-13,2024-06-15,724593.98
382972,Michelle Smith,319-41-0082,1969-06-27,2021-07-16,2024-03-22,406899.28
323479,Jenny Powell,229-33-5401,1952-03-10,2020-07-05,2024-05-18,138961.7
318679,Olivia Johnson,405-62-2766,1982-11-06,2021-07-10,2024-01-26,566800.31
319004,Debra Hayes,806-84-9907,1986-09-13,2021-09-16,2024-07-01,857293.11
302725,Gabrielle Jenkins,505-33-2130,1973-09-12,2022-08-17,2024-03-05,968032.04
355781,Tammy Hogan,305-58-1947,1945-08-09,2022-09-06,2024-05-24,36921.91
334102,Shannon Rowe,307-81-3046,1941-02-25,2021-10-31,2024-05-26,697373.9
341991,Kyle Aguilar,559-43-7203,1950-07-27,2020-04-07,2024-04-23,91102.77
313216,Ryan Elliott,180-81-8979,1976-12-12,2023-03-04,2024-01-12,353625.87
362847,Deanna Keith,192-51-0374,1978-03-29,2024-06-29,2024-03-29,351888.69
341352,Matthew Sims,352-59-7922,1982-08-09,2021-06-17,2024-02-06,618742.75
373482,Crystal Carlson,660-41-4447,1999-01-06,2020-02-08,2024-05-29,559929.29
356740,Brian Sanchez,743-28-0355,1957-09-27,2023-09-29,2024-01-30,715481.8
352694,Christopher Gibson,793-80-4196,1961-11-26,2024-01-10,2024-06-29,677174.27
374858,Laura Martinez,582-58-9916,2001-08-29,2021-12-20,2024-01-13,723740.95
326435,Jennifer Johnson,464-54-8671,1982-07-03,2024-06-24,2024-06-19,603514.95
308641,April Chen,467-49-0217,2001-06-18,2023-10-18,2024-05-07,16860.53
362254,Valerie Contreras,897-82-4030,1981-11-12,2024-05-21,2024-05-18,431561.47
305864,Nina Pacheco,470-39-6108,1965-10-18,2023-10-16,2024-04-28,73881.66
306689,Thomas Ray,064-01-8230,1956-11-17,2023-01-30,2024-04-22,505063.88
379743,Amy Smith,125-16-1149,1964-03-11,2023-10-10,2024-02-23,481594.18
383734,Ann Lewis,301-68-5559,1976-04-08,2022-12-21,2024-05-23,941860.99
376016,Kristi Morales,508-93-1628,1982-12-11,2023-02-03,2024-02-15,429156.09
366357,Daniel Fry,283-02-5507,1956-03-27,2020-05-28,2024-06-28,936935.18
318702,Dawn Reid,748-23-4218,1934-10-29,2022-04-23,2024-02-24,462024.54
336616,Bryan Bernard,873-31-0541,1954-10-13,2020-01-17,2024-02-15,128307.35
373759,Jacqueline Love,028-79-0721,1949-10-06,2023-05-20,2024-03-31,450579.5
340275,Anne Robinson,419-30-1916,1990-03-01,2023-12-22,2024-01-20,67595.07
378903,Todd Edwards,307-33-0670,1938-01-31,2021-06-21,2024-04-06,827169.82
361977,Brooke Matthews,882-25-8061,1958-03-09,2022-04-14,2024-02-14,937274.01
311195,Alexander Jones,229-24-5299,1953-10-13,2021-03-27,2024-01-06,743056.93
368720,Kimberly Luna,405-46-7881,1996-01-27,2023-10-16,2024-05-22,546227.59
301946,Dana Fields,427-49-8282,1969-01-16,2024-05-14,2024-02-16,778457.61
370576,Sarah Lee,459-71-5757,1987-02-10,2021-06-22,2024-07-03,574231.45
377142,Kendra Figueroa,797-85-2128,1992-07-13,2021-01-07,2024-03-08,761103.0
387708,Alexa Bradley,813-56-7568,1952-07-15,2020-12-06,2024-03-25,9907.73
328970,Cindy Wilson,482-51-3120,1952-05-24,2021-12-13,2024-02-24,872931.54
303864,Marcus Arellano,718-54-0428,1969-06-15,2024-06-07,2024-01-09,805679.81
307663,Jonathan English,320-69-9630,2002-03-16,2020-06-14,2024-01-09,322451.7
392243,Mrs. Jennifer Garcia,533-48-3523,1962-06-08,2023-07-30,2024-01-16,137562.34
324234,Katherine Roman,818-31-7692,1934-12-25,2021-02-03,2024-03-01,965888.51
313748,John Stewart,159-58-0359,1961-10-17,2021-08-21,2024-04-21,768460.99
384224,Natalie Rios,276-75-8648,2004-11-16,2024-05-13,2024-01-15,631653.39
309218,Amanda Colon,224-67-8604,1982-03-12,2024-03-24,2024-01-24,428054.67
343217,Sean Sullivan,598-91-6558,1946-12-08,2022-12-18,2024-03-30,260569.97
332784,Kimberly Livingston,144-29-3102,1974-05-23,2022-08-25,2024-03-27,175289.09
310878,Nicholas Thompson,417-15-5086,1997-02-21,2021-06-10,2024-04-07,843816.87
389643,Robert Bird,250-11-9500,1936-09-03,2023-05-04,2024-03-04,625867.43
360171,Melissa Martinez,205-49-6586,2003-10-01,2024-03-03,2024-05-06,319214.55
304438,Christina Knox,335-28-8116,1982-07-21,2020-08-06,2024-06-17,382971.53
369275,Dr. Daniel Martin,540-38-4297,1955-08-26,2024-02-29,2024-04-20,146430.94
358527,Shannon Casey,885-41-0480,2001-02-25,2023-05-25,2024-05-08,866209.09
331479,Christopher Jackson,735-44-2893,1957-05-21,2020-11-09,2024-05-03,917807.4
392694,Rachel Pena,776-07-2295,1944-01-17,2024-06-28,2024-06-11,233808.17
308397,Benjamin Pacheco,893-95-8761,1985-06-13,2022-08-22,2024-07-03,995066.67
363341,Jane Burke,177-35-7854,2002-05-27,2020-05-02,2024-04-20,930633.19
320789,William Gibson,056-60-8083,1935-06-01,2021-01-09,2024-02-03,395758.83
389787,Cynthia Harris,614-66-7773,1976-08-21,2022-12-14,2024-01-13,906092.36
388414,Tamara Wright,176-32-9642,1973-07-20,2023-02-21,2024-02-16,415648.94
365317,Olivia Dickerson,653-58-0380,1946-10-08,2023-06-24,2024-03-24,311097.27
352760,Michael Estes,106-81-5017,1934-07-14,2020-01-18,2024-02-25,865060.12
303087,Lisa Huynh,398-07-2504,1943-03-23,2021-01-16,2024-06-27,425050.75
305639,Matthew Garcia,017-85-6858,1936-07-12,2023-11-06,2024-04-03,183960.33
304702,Joshua Lane,566-06-5575,1934-11-03,2023-07-13,2024-03-27,972187.96
395845,Bruce Miller DDS,782-68-0234,1940-03-29,2022-01-08,2024-06-29,469080.66
335358,Joe Pitts,407-78-9715,1946-07-31,2022-05-08,2024-01-12,232767.46
390678,Caroline Cox,113-37-5044,1995-11-18,2020-12-18,2024-02-24,799393.26
323967,Andrew Fox,831-41-4372,2000-10-21,2020-10-16,2024-05-21,781393.13
341185,Jamie Avery,784-75-4323,1939-10-13,2021-01-08,2024-01-22,196023.46
375290,Jay Garcia,536-54-3579,2000-06-05,2021-11-28,2024-02-10,568311.87
372033,Joseph Spears,729-33-9941,1969-03-22,2022-03-20,2024-06-13,107030.1
336175,Christie Brewer,870-30-4490,1983-05-15,2022-08-21,2024-04-22,772335.15
380888,Kyle Jennings,184-62-8013,1987-03-01,2023-01-23,2024-05-22,829010.18
330226,Donald Harrington,880-68-9794,2000-02-19,2020-03-21,2024-05-05,583587.31
314725,James Luna,553-37-5881,1992-09-19,2022-06-15,2024-04-28,970283.86
396314,Amy Adams,861-44-9487,2002-08-18,2022-05-24,2024-02-05,756158.53
362207,Heather Oneal,662-39-5388,1974-05-24,2021-03-11,2024-04-05,33217.3
321495,Kimberly Smith,895-48-8021,1942-05-28,2023-01-15,2024-05-11,899259.74
389289,Zachary Sullivan,642-72-2243,1973-11-04,2022-11-07,2024-07-01,579419.19
315697,Dana Ward,202-29-4041,1997-11-11,2024-06-04,2024-06-30,359669.92
328226,Carolyn Sparks,503-48-9685,1983-07-18,2021-01-16,2024-03-23,847084.19
329143,Melissa Caldwell,850-16-2796,1985-10-09,2020-02-10,2024-03-25,816969.37
380045,Matthew Cox,022-13-9376,1993-01-25,2020-09-19,2024-01-05,922864.15
319838,Jacqueline Mann,249-73-1012,1993-07-06,2023-03-29,2024-05-06,617295.53
300554,Angela Swanson,735-46-1783,1949-04-29,2020-07-18,2024-04-24,788254.56
372190,Joel Williams,498-77-5361,1948-09-13,2022-08-28,2024-04-21,424790.26
367184,Sonya Roberts,281-51-3160,1968-04-20,2023-08-16,2024-04-12,906790.42
304418,Alexander Silva,733-88-8493,1953-07-19,2023-06-24,2024-05-26,174283.85
394551,Scott Reynolds,168-53-4381,1988-10-05,2024-06-04,2024-03-25,796729.51
328087,Joshua Decker,779-58-5379,1968-12-13,2023-02-15,2024-03-31,206286.17
351944,Jonathan Deleon,025-91-0968,1998-08-07,2023-12-22,2024-03-30,548738.81
326994,Nicole Long,493-52-8231,1938-12-30,2020-01-30,2024-06-09,9677.05
373627,Susan Ball,857-24-1263,1999-03-25,2022-01-10,2024-04-05,142218.85
390577,Nicholas Mcguire,569-03-2870,1994-03-07,2020-08-23,2024-01-10,868450.48
330931,Jeremy Rodriguez,265-51-0065,1985-09-03,2020-12-23,2024-03-23,267791.92
380645,Eric Beck,424-29-0419,1942-09-30,2020-04-26,2024-01-22,14127.89
398266,Robert Martinez,384-33-1518,1975-10-23,2023-06-10,2024-01-08,860590.54
347130,Bethany Mathews,140-22-7365,2005-12-04,2024-03-10,2024-07-04,352118.17
345501,Elizabeth Stone,031-39-9535,1956-10-13,2020-03-16,2024-04-14,765675.02
390956,Paul Collins,805-18-1870,1953-12-25,2023-01-17,2024-01-30,205048.02
316172,Rita Kirk,017-92-5659,1990-03-03,2024-04-24,2024-04-15,83490.12
377649,Monique Hendrix,819-25-8733,1991-12-28,2021-05-22,2024-02-20,681399.04
336474,Eric Chavez,700-95-3408,1952-06-08,2022-04-08,2024-06-11,405480.55
388286,Ashley Hernandez,604-94-0846,1984-02-27,2023-08-06,2024-02-22,150876.42
373713,George Hogan,088-95-6461,1957-08-04,2020-10-15,2024-03-06,123538.6
343654,Janet Jordan,714-47-5160,1949-09-29,2022-05-24,2024-03-31,755677.38
311047,Cassandra Hayes,512-19-8174,1994-03-12,2022-07-08,2024-05-23,542082.07
310221,Mary Sanchez,490-50-1887,1974-03-06,2023-11-16,2024-05-16,135642.29
314103,Christina Cooper,369-68-3483,1983-02-20,2020-03-18,2024-03-11,785786.35
381427,Dr. Casey Costa Jr.,180-49-1558,1958-05-05,2022-02-25,2024-05-06,373098.76
303093,Edward Miller,058-34-8657,1963-12-26,2021-12-18,2024-07-04,279355.22
356286,Michele Mullen,320-04-8890,2004-09-23,2020-12-07,2024-02-10,398465.21
398407,Jessica Jones,404-86-4146,1993-02-26,2020-07-04,2024-05-12,867387.51
386449,Louis Hawkins,803-74-4191,2006-05-03,2024-05-23,2024-01-02,347014.25
378511,Taylor Jensen,254-36-1395,1981-11-19,2023-11-06,2024-01-29,296388.96
373864,Angela Pacheco,713-51-6442,1986-09-01,2021-02-22,2024-04-10,380796.9
335155,Debra Young,501-91-4003,1966-12-28,2020-09-13,2024-06-28,228738.0
390488,Joanna Williams MD,325-98-2022,1972-06-19,2020-04-15,2024-04-29,787304.45
390723,James Lee,212-31-4568,1971-12-19,2023-03-14,2024-02-22,301883.71
372065,George Jacobs,751-46-9686,1938-05-05,2021-12-28,2024-03-04,428794.0
351711,Linda Barker,308-34-4146,1956-03-31,2021-11-06,2024-05-16,621355.42
383070,James Moran,198-54-4232,1963-07-23,2021-10-06,2024-06-08,803604.53
379620,Taylor Hogan,570-35-3396,1972-08-15,2022-09-22,2024-04-10,113272.16
319353,Allison Wyatt,249-56-2310,1986-06-21,2020-01-02,2024-04-01,84552.51
327146,Rebecca Edwards,050-84-1844,1959-05-02,2020-11-13,2024-03-11,939500.99
354455,Jenna Baker,696-36-9328,1993-01-18,2021-10-20,2024-01-25,772765.34
303243,Brittney Costa,849-65-7048,1999-03-09,2022-10-24,2024-06-13,270345.86
382815,Amy Kirk,637-99-1916,1944-02-12,2023-05-01,2024-01-16,392691.85
386729,Elizabeth Ruiz,027-99-3023,1963-10-02,2023-06-28,2024-01-05,486344.08
315921,Erin Rivera,635-91-9114,1957-02-24,2021-01-26,2024-03-16,427564.58
325908,Leslie Wilson,316-64-2824,1994-04-12,2021-05-29,2024-02-09,806751.82
342732,Lisa Caldwell,028-33-6992,2001-11-01,2022-06-30,2024-04-11,412374.51
306858,Linda Stephens,222-41-2585,1997-12-01,2021-02-28,2024-05-22,679722.49
379590,Alex Stevens,133-99-2141,1947-11-05,2024-03-18,2024-06-17,338776.25
369613,Julia Smith,404-09-1667,1953-04-01,2022-02-21,2024-05-26,683731.88
388793,Scott Kemp,132-64-0607,1935-01-18,2020-03-31,2024-04-05,816901.1
362723,Isaac Barnes,459-59-2476,1948-11-16,2022-08-05,2024-06-24,633506.82
394874,Adam Wallace,710-84-3309,2001-04-27,2020-03-13,2024-03-04,721133.72
333788,John Brown,358-63-9163,1956-07-23,2021-08-04,2024-03-01,388853.22
383525,Jeffrey Velasquez,339-70-0697,1980-01-05,2020-02-16,2024-05-07,901113.82
395265,Carolyn Hansen,454-97-6970,1995-05-03,2021-01-27,2024-01-02,959801.07
340326,Breanna Poole,020-23-9663,1986-02-18,2020-08-01,2024-01-20,444603.78
385541,Fernando Johnson,435-39-2173,1959-04-24,2020-08-28,2024-02-23,61650.05
331112,Timothy Davis,530-77-2805,1948-08-08,2020-08-09,2024-04-17,837388.71
386875,Joseph Smith,068-10-9886,1985-05-30,2022-05-24,2024-04-12,196304.67
367959,Theresa Clark,295-87-8842,1948-11-13,2021-06-27,2024-05-19,254629.63
324404,Linda Ritter,664-01-2508,1988-02-25,2023-01-12,2024-04-12,607936.99
350052,Autumn Spears,489-57-5560,1979-01-26,2022-04-26,2024-04-27,917728.57
342557,Glen Decker,038-01-6069,1972-07-18,2023-04-01,2024-01-25,714561.59
349088,Michael Higgins,864-08-4092,1992-09-21,2020-11-20,2024-05-23,96691.48
384365,Jacob Morton,749-11-0006,1992-03-14,2022-03-13,2024-05-04,374605.67
386742,Sherry Johnson,833-66-3019,1969-09-06,2020-07-25,2024-04-12,483921.5
315552,Rebecca Cantu,878-81-3374,1947-12-10,2023-06-22,2024-04-13,574485.25
376000,Louis Simpson,029-73-7246,1982-03-19,2020-07-02,2024-03-29,230871.44
307672,Aaron Li,782-88-7136,1960-06-09,2022-11-27,2024-01-03,790422.3
399955,Ann Beasley,740-13-9660,1977-12-30,2023-10-19,2024-01-21,950075.31
320635,Jeffrey Smith,636-78-5262,1987-10-01,2021-08-31,2024-04-05,610882.12
320441,Ian Porter,848-64-7286,2000-01-21,2021-08-03,2024-05-22,148191.88
391823,Teresa Logan,259-53-3471,1936-01-28,2021-03-11,2024-05-16,931389.54
399416,Raymond Fernandez,203-86-8961,1970-05-23,2022-08-27,2024-03-05,612738.31
354421,Travis Olson,044-88-9328,1948-07-29,2022-05-19,2024-02-23,15214.16
331782,Justin Taylor,294-95-3123,1975-03-17,2023-03-30,2024-03-08,106935.97
318911,Michelle Wolfe,705-95-9765,1973-05-12,2020-05-20,2024-04-11,347604.12
358467,Jennifer Anderson,320-96-8865,1940-05-28,2022-11-29,2024-03-20,494461.59
393202,Karen Gordon,474-19-1442,1936-04-02,2021-03-06,2024-01-22,425501.45
303417,Melanie Bolton,069-60-1827,2005-09-05,2020-01-03,2024-02-13,75937.02
300100,Mary Williams,304-45-4881,1976-08-31,2023-01-13,2024-05-17,286846.52
369827,William Lewis,527-14-0260,1949-07-19,2022-10-31,2024-05-03,897615.96
304815,Kurt Smith,496-42-0004,2005-11-16,2021-01-16,2024-01-25,921558.49
395100,Heather Byrd,741-12-5453,1944-01-11,2021-01-19,2024-06-07,776758.52
326150,Ryan Rios,895-42-9918,1990-04-13,2022-03-08,2024-05-01,6192.99
382067,Karen Gaines,254-10-8567,1993-01-18,2022-05-01,2024-05-21,454233.2
379975,Philip Clark,453-79-9402,1951-10-20,2020-08-15,2024-05-21,131961.89
345330,Mike Shah,753-51-3680,1938-09-29,2024-03-05,2024-07-01,315647.63
381790,Tyler Roberson,226-29-3380,1948-02-28,2021-10-02,2024-02-20,787258.97
378367,Judith Smith,605-07-1847,1936-11-15,2020-06-09,2024-06-20,202039.86
372586,Aaron Gates,138-31-4518,1944-11-07,2022-11-02,2024-05-23,395199.09
398792,Jonathan Freeman,263-33-0995,1943-07-15,2020-11-24,2024-02-29,380007.01
324655,Rachel Collins,639-25-2151,1974-09-10,2020-12-02,2024-02-01,887139.48
377082,John Gonzalez,750-17-2980,1970-05-19,2023-01-01,2024-04-08,610266.09
325653,Diana Nichols,289-98-5076,1945-08-06,2024-05-09,2024-03-05,986584.76
362895,Angela Johnson,199-11-9421,1952-04-02,2023-03-21,2024-01-07,334346.51
314929,David Thompson,231-62-5867,1949-12-26,2022-10-19,2024-03-10,640202.79
376020,Nancy Farmer,667-29-0247,1974-01-28,2023-11-21,2024-05-01,884000.01
346365,Sarah Parsons,346-15-9470,1934-09-19,2022-12-16,2024-03-02,88476.35
306267,Lindsey Foster,415-69-4605,1935-07-26,2020-04-04,2024-02-21,685527.26
361529,Justin Duran,683-21-9270,1990-02-14,2023-08-22,2024-03-01,864789.13
375604,Valerie Adams,056-69-4855,1941-01-21,2024-05-15,2024-05-08,529279.65
333852,Matthew Johnson,357-93-0143,1973-01-24,2023-12-29,2024-06-19,129122.1
316504,Heather Cross,509-27-3551,1995-03-01,2021-10-02,2024-05-04,452595.42
342665,Samantha Roberts,642-80-1957,1998-07-25,2023-04-11,2024-01-14,149882.86
344313,Miranda Berg,813-54-3742,1980-08-23,2021-01-20,2024-06-21,49016.74
374548,Mrs. Tammy Campbell,066-30-8925,2000-03-10,2023-08-18,2024-06-09,207517.05
345767,Kristine Evans,860-60-7632,1959-07-25,2020-10-28,2024-06-05,559978.01
328231,Raymond Long,432-97-1013,1976-04-29,2023-08-13,2024-01-05,741066.89
301505,Melissa Williams,153-75-5635,1962-05-23,2024-05-19,2024-01-02,529873.61
388369,Sandy Davis,765-30-9723,1968-07-19,2023-10-15,2024-02-17,523050.61
328316,Joyce Martinez,627-81-1846,1938-04-28,2023-03-11,2024-03-12,616052.46
334645,Stacey Lewis,648-13-8994,1953-04-05,2023-10-10,2024-04-02,719457.98
381191,Anthony Edwards,072-08-9633,1974-04-08,2022-09-07,2024-06-09,237633.06
345720,Latoya Mathews,819-26-2562,2002-12-11,2020-12-25,2024-05-07,252996.41
374327,Erin Mosley,603-58-5987,1943-12-19,2021-03-06,2024-04-08,877639.89
321371,Alexandria Daniels,145-93-8084,1994-12-21,2021-09-20,2024-04-24,88958.65
373308,Juan Burch,566-37-6599,1950-04-05,2020-04-08,2024-02-29,968261.84
347151,Eric Robinson,605-65-9762,1992-10-15,2024-06-04,2024-04-15,898025.26
305643,James Houston,489-55-0378,1944-10-24,2024-05-19,2024-04-28,999854.51
331273,Amber Rogers,260-87-4891,1934-04-30,2022-11-29,2024-05-12,758429.75
399299,Raymond Morris,209-21-6880,1951-04-19,2024-01-28,2024-05-03,601931.72
348540,Stephanie Miller,597-05-6674,1979-06-14,2023-01-07,2024-02-20,736420.43
346287,Steven Torres,379-47-4229,1994-02-17,2023-12-27,2024-01-16,573020.16
327644,Timothy Lee,416-62-2096,1936-09-15,2023-06-15,2024-05-25,655351.61
348025,Rachel Hunt,068-71-0468,1972-11-07,2020-07-19,2024-05-25,89643.96
320824,Shari Barker,398-91-3441,1992-01-03,2023-07-16,2024-05-09,953564.32
343735,Benjamin Swanson,781-92-4809,1984-11-22,2021-06-24,2024-01-16,825873.2
382918,John Ross,669-81-1365,1955-11-08,2023-06-22,2024-01-20,320493.34
388428,Dr. Barbara Romero,188-23-3277,1947-11-12,2020-08-20,2024-01-13,240438.16
